No,smi_mol1,smi_mol2,smi_mol3,smi_mol4,smi_mol5,smi_mol6,smi_mol7,smi_mol8,smi_mol9,smi_mol10,smi_mol11,smi_mol12,smi_mol13,x_mol_1,x_mol_2,x_mol_3,x_mol_4,x_mol_5,x_mol_6,x_mol_7,x_mol_8,x_mol_9,x_mol_10,x_mol_11,x_mol_12,x_mol_13,Mole/Weight/Volume Fraction,CN,DCN or ICN,Method,Device,Comments,Reference,can_smi_1,can_smi_2,can_smi_3,can_smi_4,can_smi_5,can_smi_6,can_smi_7,can_smi_8,can_smi_9,can_smi_10,can_smi_11,can_smi_12,can_smi_13,blends_str_repr
143,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,,0.001,0.058,0.027,0.002,0.582,0.22,0.072,0.009,0.01,0.015,0.003,,,mole,55.0,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.072_CCCCCC=CCC=CCCCCCCCC(=O)O_0.220_CCCCCCC=CCCCCCCCC(=O)O_0.002_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.582_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.015_CCCCCCCCC=CCCCCCCCCCCCC(=O)O_0.003_CCCCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCCCCCC(=O)O_0.058_CCCCCCCCCCCCCCCCCC(=O)O_0.027_CCCCCCCCCCCCCCCCCCCC(=O)O_0.009_CCCCCCCCCCCCCCCCCCCCCC(=O)O_0.010_Other_nan_
144,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,0.002,0.022,0.263,0.148,0.03,0.373,0.132,0.01,0.004,0.008,0.007,0.0,,mole,63.6,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.010_CCCCCC=CCC=CCCCCCCCC(=O)O_0.132_CCCCCCC=CCCCCCCCC(=O)O_0.030_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.373_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.007_CCCCCCCCC=CCCCCCCCCCCCC(=O)O_0.000_CCCCCCCCCCCC(=O)O_0.002_CCCCCCCCCCCCCC(=O)O_0.022_CCCCCCCCCCCCCCCC(=O)O_0.263_CCCCCCCCCCCCCCCCCC(=O)O_0.148_CCCCCCCCCCCCCCCCCCCC(=O)O_0.004_CCCCCCCCCCCCCCCCCCCCCC(=O)O_0.008_Other_nan_
145,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,0.001,0.035,0.276,0.212,0.037,0.389,0.027,0.006,0.003,0.003,0.009,0.001,,mole,62.9,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.006_CCCCCC=CCC=CCCCCCCCC(=O)O_0.027_CCCCCCC=CCCCCCCCC(=O)O_0.037_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.389_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.009_CCCCCCCCC=CCCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCCCC(=O)O_0.035_CCCCCCCCCCCCCCCC(=O)O_0.276_CCCCCCCCCCCCCCCCCC(=O)O_0.212_CCCCCCCCCCCCCCCCCCCC(=O)O_0.003_CCCCCCCCCCCCCCCCCCCCCC(=O)O_0.003_Other_nan_
146,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,0.001,0.026,0.26,0.214,0.031,0.38,0.066,0.008,0.003,0.006,0.006,0.0,,mole,61.7,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.008_CCCCCC=CCC=CCCCCCCCC(=O)O_0.066_CCCCCCC=CCCCCCCCC(=O)O_0.031_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.380_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.006_CCCCCCCCC=CCCCCCCCCCCCC(=O)O_0.000_CCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCCCC(=O)O_0.026_CCCCCCCCCCCCCCCC(=O)O_0.260_CCCCCCCCCCCCCCCCCC(=O)O_0.214_CCCCCCCCCCCCCCCCCCCC(=O)O_0.003_CCCCCCCCCCCCCCCCCCCCCC(=O)O_0.006_Other_nan_
147,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,Other,,,,,0.126,0.132,0.002,0.602,0.126,0.004,0.007,0.002,,,,,,mole,57.8,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,Other,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_0.126_CCCCCCC=CCCCCCCCC(=O)O_0.002_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.602_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.002_CCCCCCCCCCCCCCCC(=O)O_0.126_CCCCCCCCCCCCCCCCCC(=O)O_0.132_CCCCCCCCCCCCCCCCCCCC(=O)O_0.004_CCCCCCCCCCCCCCCCCCCCCC(=O)O_0.007_Other_nan_
148,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,0.119,0.04,0.247,0.529,0.063,,,,,,,,,mole,54.0,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.063_CCCCCC=CCC=CCCCCCCCC(=O)O_0.529_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.247_CCCCCCCCCCCCCCCC(=O)O_0.119_CCCCCCCCCCCCCCCCCC(=O)O_0.040_Other_nan_
149,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,,,0.001,0.077,0.027,0.202,0.202,0.339,0.014,0.002,0.116,0.02,,,,mole,52.8,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.339_CCCCCC=CCC=CCCCCCCCC(=O)O_0.202_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.202_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.116_CCCCCCCCC=CCCCCCCCCCCCC(=O)O_0.020_CCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCCCCCC(=O)O_0.077_CCCCCCCCCCCCCCCCCC(=O)O_0.027_CCCCCCCCCCCCCCCCCCCC(=O)O_0.014_CCCCCCCCCCCCCCCCCCCCCC(=O)O_0.002_Other_nan_
150,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,0.059,0.031,0.003,0.775,0.132,,,,,,,,,mole,53.3,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_0.132_CCCCCCC=CCCCCCCCC(=O)O_0.003_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.775_CCCCCCCCCCCCCCCC(=O)O_0.059_CCCCCCCCCCCCCCCCCC(=O)O_0.031_Other_nan_
151,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,Other,,,,,0.008,0.092,0.036,0.174,0.62,0.019,0.027,0.024,,,,,,mole,57.5,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,Other,,,,,CCCCCC=CCC=CCCCCCCCC(=O)O_0.019_CCCCCCC=CCCCCCCCC(=O)O_0.174_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.620_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.024_CCCCCCCCCCCC(=O)O_0.008_CCCCCCCCCCCCCCCC(=O)O_0.092_CCCCCCCCCCCCCCCCCC(=O)O_0.036_CCCCCCCCCCCCCCCCCCCC(=O)O_0.027_Other_nan_
152,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,0.124,0.045,0.234,0.524,0.073,,,,,,,,,mole,51.8,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.073_CCCCCC=CCC=CCCCCCCCC(=O)O_0.524_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.234_CCCCCCCCCCCCCCCC(=O)O_0.124_CCCCCCCCCCCCCCCCCC(=O)O_0.045_Other_nan_
153,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,0.211,0.053,0.272,0.346,0.118,,,,,,,,,mole,52.5,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,Other,,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.118_CCCCCC=CCC=CCCCCCCCC(=O)O_0.346_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.272_CCCCCCCCCCCCCCCC(=O)O_0.211_CCCCCCCCCCCCCCCCCC(=O)O_0.053_Other_nan_
154,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,,,0.001,0.008,0.389,0.063,0.001,0.444,0.083,0.003,0.003,0.001,0.002,0.001,,mole,61.0,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.003_CCCCCC=CCC=CCCCCCCCC(=O)O_0.083_CCCCCCC=CCCCCCCCC(=O)O_0.001_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.444_CCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCCCC(=O)O_0.008_CCCCCCCCCCCCCCCC(=O)O_0.389_CCCCCCCCCCCCCCCCCC(=O)O_0.063_CCCCCCCCCCCCCCCCCCCC(=O)O_0.003_CCCCCCCCCCCCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCCCCCCCCCCCCCC(=O)O_0.002_
155,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,,,,0.126,0.03,0.011,0.741,0.078,0.006,0.003,0.001,0.004,,,,,mole,57.0,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.006_CCCCCC=CCC=CCCCCCCCC(=O)O_0.078_CCCCCCC=CCCCCCCCC(=O)O_0.011_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.741_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.004_CCCCCCCCCCCCCCCC(=O)O_0.126_CCCCCCCCCCCCCCCCCC(=O)O_0.030_CCCCCCCCCCCCCCCCCCCC(=O)O_0.003_CCCCCCCCCCCCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCCCCCCCCCCCCCC(=O)O_nan_
156,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,,,,0.001,0.088,0.018,0.534,0.287,0.003,0.008,0.025,0.022,0.014,,,,mole,53.0,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.003_CCCCCC=CCC=CCCCCCCCC(=O)O_0.287_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.534_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.022_CCCCCCCCCCCCCC(=O)O_0.001_CCCCCCCCCCCCCCCC(=O)O_0.088_CCCCCCCCCCCCCCCCCC(=O)O_0.018_CCCCCCCCCCCCCCCCCCCC(=O)O_0.008_CCCCCCCCCCCCCCCCCCCCCC(=O)O_0.025_CCCCCCCCCCCCCCCCCCCCCCCC(=O)O_0.014_
157,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,,,,,,,0.056,0.017,0.343,0.214,0.083,0.088,0.199,,,,,,,mole,55.0,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,,,,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.083_CCCCCC=CCC=CCCCCCCCC(=O)O_0.214_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.343_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.088_CCCCCCCCC=CCCCCCCCCCCCC(=O)O_0.199_CCCCCCCCCCCCCCCC(=O)O_0.056_CCCCCCCCCCCCCCCCCC(=O)O_0.017_
158,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC\C=C/CCCCCCCC(O)=O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,,,,0.123,0.035,0.001,0.245,0.526,0.061,0.003,0.003,0.002,0.001,,,,mole,49.0,CN,ASTM D613,Not mentioned but likely CFR,"Converted from weight ratio to mole ratio.  The ""other"" was not considered when converting.",6,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,,,,CCC=CCC=CCC=CCCCCCCCC(=O)O_0.061_CCCCCC=CCC=CCCCCCCCC(=O)O_0.526_CCCCCCC=CCCCCCCCC(=O)O_0.001_CCCCCCCC/C=C\CCCCCCCC(=O)O_0.245_CCCCCCCCC=CCCCCCCCCCC(=O)O_0.003_CCCCCCCCC=CCCCCCCCCCCCC(=O)O_0.002_CCCCCCCCCCCCCCCC(=O)O_0.123_CCCCCCCCCCCCCCCCCC(=O)O_0.035_CCCCCCCCCCCCCCCCCCCC(=O)O_0.003_CCCCCCCCCCCCCCCCCCCCCCCC(=O)O_0.001_
